userid,tmdb_id,movieid,popularity,vote_average,rating
300426,161967,sittin+on+a+backyard+fence+1933,0.036471,4.0,3
221502,16229,prozac+nation+2001,4.865523,5.7,3
29457,87415,from+the+clouds+to+the+resistance+1979,0.020031,5.0,3
307884,118134,the+widow+from+chicago+1930,0.833388,3.3,4
290283,54524,the+robber+2010,1.824255,6.7,3
38539,50153,the+man+from+planet+x+1951,1.199625,5.5,3
278471,61340,beyond+the+gates+of+splendor+2002,0.002354,0.0,3
367249,9393,before+the+fall+2004,5.69684,7.3,4
52422,62694,the+snake+pit+1948,1.384302,7.1,3
243388,91208,souls+for+sale+1923,0.21176,7.5,4
383296,14756,ip+man+2008,6.004257,7.5,5
150208,16442,sergeant+york+1941,3.336494,7.1,4
233650,253074,mendy+2003,0.002353,0.0,4
368220,198663,the+maze+runner+2014,76.93789,7.0,2
327652,42039,all+tomorrows+parties+2009,0.413309,7.0,4
102154,276918,america+imagine+the+world+without+her+2014,1.313952,5.4,3
156787,45243,the+hangover+part+ii+2011,21.893532,6.2,3
300990,43882,no+highway+in+the+sky+1951,0.619084,5.9,4
91086,694,the+shining+1980,19.611589,8.1,3
370331,50647,wanderlust+2012,9.295078,5.3,3
183827,840,close+encounters+of+the+third+kind+1977,10.610446,7.2,4
425278,14160,up+2009,19.330884,7.8,3
418657,479,shaft+2000,7.420019,5.5,3
330415,11698,stroszek+1977,3.511224,7.0,4
384982,15451,revanche+2008,4.717517,7.2,4
278225,99579,farewell_+my+queen+2012,6.974885,5.8,4
88764,680,pulp+fiction+1994,140.950236,8.3,4
428293,574,the+man+who+knew+too+much+1956,12.547763,7.3,4
438926,44140,miss+sadie+thompson+1953,0.776443,5.0,3
343323,100592,the+hand+1965,0.467637,8.2,4
79151,10832,them+2006,4.692506,6.1,3
444025,86889,bram+stokers+dracula+1974,1.158388,6.4,3
32803,46725,indictment+the+mcmartin+trial+1995,0.51695,6.1,4
212931,14892,the+big+empty+2003,2.441745,6.1,4
265795,25284,the+last+seduction+1994,4.187079,6.7,5
271969,218,the+terminator+1984,19.293562,7.4,4
207337,9748,d.o.a.+1988,2.793619,5.9,4
15995,32008,blast+of+silence+1961,0.683643,7.4,4
359719,252178,71+2014,7.08055,6.7,4
96721,14160,up+2009,19.330884,7.8,3
228897,227306,unbroken+2014,10.543955,7.3,4
397634,104155,mansome+2012,2.345532,4.8,4
309556,38720,walk+dont+run+1966,1.900797,6.3,4
391649,4951,10+things+i+hate+about+you+1999,12.069966,7.3,4
278113,408,snow+white+and+the+seven+dwarfs+1937,16.263878,6.9,3
236990,8587,the+lion+king+1994,21.605761,8.0,3
166172,868,tsotsi+2005,6.081201,6.9,4
393819,25237,come+and+see+1985,12.643242,8.1,4
157042,350,the+devil+wears+prada+2006,13.102384,7.0,4
223415,28912,wild_+wild+planet+1965,0.987971,4.0,4
333427,38655,boeing_+boeing+1965,1.476618,6.2,4
293105,521,dial+m+for+murder+1954,7.853231,7.9,5
97977,13696,angels+with+dirty+faces+1938,9.937706,7.6,3
57129,27205,inception+2010,29.108149,8.1,4
318005,218,the+terminator+1984,19.293562,7.4,5
198956,93456,despicable+me+2+2013,24.82355,7.0,4
32928,25598,the+indian+runner+1991,7.218957,6.2,4
383376,694,the+shining+1980,19.611589,8.1,5
112432,39103,dragon+ball+z+return+of+cooler+1992,5.46959,6.7,4
126594,18585,the+ramen+girl+2008,4.60263,6.1,3
147999,13001,stargate+the+ark+of+truth+2008,9.218164,6.9,4
246551,17729,the+glenn+miller+story+1954,5.401649,6.6,3
202171,12444,harry+potter+and+the+deathly+hallows+part+1+2010,23.300362,7.5,3
415309,64802,love+valour+compassion+1997,1.7442,5.7,4
57581,23522,the+book+of+life+1998,0.684968,6.9,4
178132,20377,the+brave+little+toaster+goes+to+mars+1998,1.614156,5.8,5
441481,25386,the+39+steps+1959,1.451635,6.5,4
67656,14782,the+unsaid+2001,5.526635,6.8,3
178640,8355,ice+age+dawn+of+the+dinosaurs+2009,12.980624,6.5,3
291223,61716,killjoy+3+2010,1.108782,4.8,5
39741,14,american+beauty+1999,20.726578,7.9,4
336803,37529,the+prophecy+forsaken+2005,1.040221,3.9,4
8461,71378,stevie+nicks+live+at+red+rocks+1987,0.341085,7.0,4
89168,585,monsters_+inc.+2001,26.419962,7.5,4
215317,807,se7en+1995,18.45743,8.1,4
217728,49018,insidious+2010,17.24814,6.8,3
178153,675,harry+potter+and+the+order+of+the+phoenix+2007,21.3643,7.4,5
140348,245170,pokmon+origins+2013,1.220514,7.3,3
349621,22,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,47.326665,7.5,4
437216,78274,music+for+one+apartment+and+six+drummers+2001,0.178995,7.0,5
162106,147773,the+way+way+back+2013,10.342737,7.1,5
66883,205724,welcome+to+the+jungle+2013,6.381313,4.9,4
391879,25736,the+postman+always+rings+twice+1946,5.68705,7.0,5
168705,603,the+matrix+1999,33.366332,7.9,5
46682,18696,the+giant+of+marathon+1959,1.668343,4.8,4
115355,131653,euridice+ba+2037+1975,0.268068,6.2,4
401879,177047,decoding+annie+parker+2014,3.880541,5.5,5
247311,150689,cinderella+2015,19.801128,6.7,3
108741,46761,sitcom+1998,1.800582,6.4,3
349852,13,forrest+gump+1994,48.307194,8.2,5
140762,41109,don+2+the+king+is+back+2011,4.94964,7.1,4
388481,10388,the+limey+1999,7.807741,6.6,4
165524,117942,girls+gone+dead+2012,2.181036,3.5,4
92699,80973,the+girl+from+the+naked+eye+2012,5.439326,4.3,3
114656,68178,omar+killed+me+2011,1.509963,6.6,4
198611,52587,we+are+the+night+2010,4.767937,6.1,3
342425,268238,the+second+best+exotic+marigold+hotel+2015,5.204474,6.3,4
350664,8088,broken+embraces+2009,6.777379,7.1,4
298792,4512,the+assassination+of+jesse+james+by+the+coward+robert+ford+2007,10.111313,7.0,4
402585,198567,the+holy+man+1965,0.74982,5.4,5
323773,59820,come+see+the+paradise+1990,6.408322,6.1,3
446361,32961,the+lavender+hill+mob+1951,4.546546,7.3,4
223358,21035,turkish+delight+1973,3.971566,7.0,3
257777,272,batman+begins+2005,28.505341,7.5,4
285013,251797,the+unknown+woman+2011,0.017455,0.0,3
410715,13188,scrooge+1951,13.294639,7.5,2
87878,2841,a+very+long+engagement+2004,10.896295,7.1,4
283577,10138,iron+man+2+2010,19.083344,6.6,4
314046,41556,the+romantics+2010,8.786269,4.8,3
424265,88,dirty+dancing+1987,14.044122,7.1,4
282889,289575,tales+of+the+grim+sleeper+2014,1.026813,6.9,4
423239,1430,bowling+for+columbine+2002,11.393859,7.3,5
121470,46221,the+tunnel+2011,4.863972,5.6,3
54954,9089,home+for+the+holidays+1995,8.416802,6.3,3
133257,52264,a+cat+in+paris+2010,3.40682,6.5,4
37998,4476,legends+of+the+fall+1994,12.199047,7.2,4
82109,211954,instructions+not+included+2013,6.507895,7.5,4
301665,88059,brothers+2011,0.007073,0.0,4
252939,153102,12+days+of+terror+2005,1.523441,5.2,4
199267,21385,mickey_+donald_+goofy+the+three+musketeers+2004,7.673021,6.3,4
26002,239566,get+on+up+2014,7.92736,6.4,4
401581,27205,inception+2010,29.108149,8.1,4
329457,213121,toy+story+of+terror+2013,0.512025,7.3,3
6256,264061,ski+patrol+1940,0.321072,0.0,4
166055,72477,texas+killing+fields+2011,6.093938,5.7,2
371379,48958,my+life+so+far+1999,1.786841,6.1,3
251347,224141,into+the+woods+2014,9.580785,5.6,4
307099,86732,red+psalm+1972,1.712319,5.6,4
303442,68663,guilty+hearts+2006,0.887398,0.0,4
214155,12684,sabotage+1936,6.514753,6.7,4
293336,278,the+shawshank+redemption+1994,51.645403,8.5,5
61329,45772,gnomeo++juliet+2011,9.244469,5.8,2
350094,9766,gridiron+gang+2006,5.025475,6.6,3
236344,111,scarface+1983,11.299673,8.0,4
445094,12113,body+of+lies+2008,12.886125,6.5,4
401087,31662,affliction+1997,4.40959,5.8,3
164188,8008,mouth+to+mouth+2005,1.586873,5.5,4
6552,51863,seven+up+1964,1.046864,7.5,4
121062,10198,the+princess+and+the+frog+2009,16.616517,6.7,4
57489,114962,modest+reception+2012,0.442906,6.3,3
130551,767,harry+potter+and+the+half-blood+prince+2009,19.083723,7.4,5
213091,144,wings+of+desire+1987,6.357321,7.5,5
1634,49913,bolivia+2001,0.217402,7.5,3
86430,346,seven+samurai+1954,15.01777,8.2,4
416779,935,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,9.80398,8.0,4
69492,24251,i+want+a+dog+for+christmas_+charlie+brown+2003,1.132124,6.9,3
99889,497,the+green+mile+1999,19.96678,8.2,4
63641,42314,looking+for+richard+1996,2.653817,6.9,4
183403,10515,castle+in+the+sky+1986,11.061551,7.8,4
193050,29698,ratcatcher+1999,2.45982,7.5,5
133022,27019,celine+and+julie+go+boating+1974,1.412839,7.5,4
370119,39786,visual+acoustics+2009,0.817628,7.8,4
177502,122917,the+hobbit+the+battle+of+the+five+armies+2014,31.718977,7.1,4
144225,127,blind+chance+1987,3.208221,7.7,5
177144,672,harry+potter+and+the+chamber+of+secrets+2002,29.741452,7.4,4
342649,10020,beauty+and+the+beast+1991,23.433511,7.5,3
381951,72958,the+clay+bird+2002,0.591562,6.1,4
292031,1244,eight+miles+high+2007,0.851733,6.9,4
186426,28136,popatopolis+2009,0.81335,6.9,4
235959,59255,the+unintentional+kidnapping+of+mrs.+elfriede+ott+2010,0.382647,6.6,3
420672,863,toy+story+2+1999,17.547693,7.3,4
183573,8978,assault+on+precinct+13+2005,11.552956,6.0,4
243683,85,raiders+of+the+lost+ark+1981,19.901576,7.7,3
414368,17538,rooster+cogburn+1975,12.140407,6.2,3
424437,76703,quadrille+1938,0.387779,6.3,4
106995,15600,missing+1982,4.652888,7.2,3
346199,531,the+wrong+trousers+1993,7.771233,7.6,4
147573,32276,easy+riders_+raging+bulls+2003,6.268935,7.3,4
258109,3080,top+hat+1935,7.122093,7.4,4
349772,1826,russian+dolls+2005,6.361343,6.8,4
346910,36557,casino+royale+2006,23.065078,7.3,4
109805,13689,peaceful+warrior+2006,10.398351,7.3,4
356520,47518,the+tortured+2010,3.436769,5.3,3
416828,128,princess+mononoke+1997,17.166725,8.2,4
10446,42612,medium+cool+1969,1.080317,7.0,3
87572,233423,the+legend+of+sarila+2013,3.296338,4.9,4
79585,830,forbidden+planet+1956,6.379966,7.2,4
176599,2976,hairspray+2007,7.768045,6.5,3
244625,5424,the+grim+reaper+1980,1.188769,5.2,2
354494,52364,crisis+1950,0.442558,6.0,5
202429,38645,and+then+came+lola+2009,1.319694,6.0,3
290378,12155,alice+in+wonderland+2010,17.285093,6.4,4
52671,48138,unknown+2011,14.443599,6.5,4
251962,497,the+green+mile+1999,19.96678,8.2,4
49056,65066,going+in+style+1979,1.32675,6.9,4
421917,10353,the+visitors+ii+the+corridors+of+time+1998,7.698423,5.8,4
199374,36668,x-men+the+last+stand+2006,0.867943,6.3,4
127005,11,star+wars+1977,42.149697,8.1,5
172550,18929,the+entertainer+1960,2.678395,5.5,5
295324,36404,a+trip+down+the+river+1970,0.98832,7.8,4
102929,13335,harold++kumar+escape+from+guantanamo+bay+2008,13.065315,6.2,2
182685,30547,the+champ+1979,6.463112,6.7,1
150876,10377,my+cousin+vinny+1992,7.922216,7.3,4
264291,278,the+shawshank+redemption+1994,51.645403,8.5,3
202416,54356,emmauksen+tiell+2001,0.07607,7.0,3
107701,45523,louis+c.k.+hilarious+2010,3.882248,8.2,4
408824,127770,apostle+peter+and+the+last+supper+2012,0.843333,6.2,3
259358,26422,the+pillow+book+1996,2.690319,6.9,3
277123,15705,incendiary+2008,4.279817,5.3,4
100031,26203,blink+1994,3.00282,6.3,3
412953,13,forrest+gump+1994,48.307194,8.2,3
115953,15357,district+13+ultimatum+2009,9.133996,6.0,4
343122,110992,summer+of+62+2007,0.364339,8.5,3
37122,278,the+shawshank+redemption+1994,51.645403,8.5,5
410795,248833,everything+i+can+see+from+here+2013,0.045882,4.0,2
370972,9331,clear+and+present+danger+1994,7.513245,6.4,3
372769,891,all+the+presidents+men+1976,12.421754,7.6,5
345784,801,good+morning_+vietnam+1987,9.023282,7.1,4
226846,48132,kevin+smith+too+fat+for+40+2010,0.928368,6.1,3
384720,11299,cowboy+bebop+the+movie+2001,11.562163,7.3,4
353297,17158,they+wait+2007,4.952332,5.0,4
91268,42449,hearts+and+minds+1974,1.215723,7.8,4
200413,218,the+terminator+1984,19.293562,7.4,5
13661,269100,video+games+the+movie+2014,11.564066,5.9,3
240854,13752,max+manus+man+of+war+2008,4.75876,6.9,4
396396,85,raiders+of+the+lost+ark+1981,19.901576,7.7,4
415107,278,the+shawshank+redemption+1994,51.645403,8.5,4
288675,762,monty+python+and+the+holy+grail+1975,10.43389,7.8,5
161158,11897,how+the+west+was+won+1962,7.281721,6.6,3
85434,28355,case+39+2009,9.644085,6.1,5
297809,20719,day+of+the+wacko+2002,2.699622,7.2,3
327225,224141,into+the+woods+2014,9.580785,5.6,3
174755,122,the+lord+of+the+rings+the+return+of+the+king+2003,29.324358,8.1,5
237453,10191,how+to+train+your+dragon+2010,14.416681,7.5,4
336322,173455,mistaken+for+strangers+2013,0.063568,7.2,4
68004,149,akira+1988,10.888917,7.8,4
34287,9986,charlottes+web+2006,10.254314,5.8,3
397359,10489,cujo+1983,7.065626,5.7,2
375858,312,beyond+silence+1996,1.923957,6.5,4
114687,73262,hell+2011,4.778934,5.7,4
98595,13596,my+best+friends+girl+2008,14.114136,5.4,3
77419,52111,the+small+town+1997,0.274671,6.4,4
118297,11224,cinderella+1950,14.436858,6.8,3
447549,113479,every+man+for+himself+1980,1.828887,6.1,3
337185,34528,the+human+condition+ii+road+to+eternity+1959,1.914775,8.5,3
248312,42323,tere+bin+laden+2010,0.501363,6.7,4
253868,40085,the+long_+hot+summer+1958,12.158012,6.5,4
132028,408,snow+white+and+the+seven+dwarfs+1937,16.263878,6.9,3
263755,620,ghostbusters+1984,22.089729,7.3,5
297118,769,goodfellas+1990,15.424092,8.2,4
9854,42244,the+first+nudie+musical+1976,0.096085,4.5,3
284757,17303,the+devil+dared+me+to+2007,6.91842,5.6,3
339268,10162,waking+ned+1998,4.502687,7.4,5
15464,11349,cape+fear+1962,7.583191,7.2,4
43483,79694,the+apparition+2012,7.683008,4.5,2
225617,11324,shutter+island+2010,15.813629,7.8,4
138789,9972,lock+up+1989,4.701379,6.2,3
216265,8587,the+lion+king+1994,21.605761,8.0,3
220266,13,forrest+gump+1994,48.307194,8.2,5
206521,143795,war+and+peace+2002,0.003492,0.0,4
293425,18331,the+nutty+professor+1963,6.36551,6.6,2
309131,595,to+kill+a+mockingbird+1962,14.284787,7.9,4
217309,27375,salesman+1969,1.091894,7.8,4
225942,111,scarface+1983,11.299673,8.0,4
41378,25475,tinker+bell+and+the+lost+treasure+2009,10.200558,6.4,3
81794,285,pirates+of+the+caribbean+at+worlds+end+2007,31.363664,6.9,3
88868,513,fire+1996,5.398354,6.0,3
396154,41842,taxi+blues+1990,0.862404,5.0,3
364449,11385,hatari+1962,10.921504,6.2,4
123997,141262,season+for+assassins+1975,0.034706,0.0,3
191161,614,wild+strawberries+1957,6.89416,7.9,4
265946,125136,the+cherry+orchard+blossoming+2008,0.159569,0.0,3
330527,7551,dj+vu+2006,14.922904,6.6,3
158467,65488,raintree+county+1957,2.607994,5.2,3
71760,857,saving+private+ryan+1998,21.758054,7.9,2
210249,51359,the+haunted+house+1921,0.325674,6.5,3
447059,60897,happiness+is+a+warm+blanket_+charlie+brown+2011,1.785932,6.5,4
267356,107239,brothers+otoole+1973,9.1e-05,0.0,3
394478,43254,7th+cavalry+1956,0.54068,5.8,4
330948,288193,warren+oates+across+the+border+1993,0.091812,6.5,4
329165,1726,iron+man+2008,22.073099,7.4,4
254332,44943,battle+los+angeles+2011,6.753746,5.5,2
16971,26973,pretty+baby+1978,5.793494,6.2,3
256019,608,men+in+black+ii+2002,16.775716,6.1,3
417756,13585,bill+bailey+tinselworm+2008,0.177686,8.8,4
422012,31634,the+amazing+transparent+man+1960,1.492473,4.1,4
102369,120,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,32.070725,8.0,4
238329,16093,carnival+of+souls+1962,9.505439,6.7,5
263115,41974,track+29+1988,1.129645,6.2,3
135661,38785,the+boys+of+baraka+2005,0.077318,6.5,4
13088,10404,raise+the+red+lantern+1991,7.948888,7.8,4
401310,16222,whatever+it+takes+2000,3.550711,5.1,4
205348,9806,the+incredibles+2004,22.220214,7.4,3
420050,23189,the+undercover+man+1949,0.390205,6.0,4
272435,54138,star+trek+into+darkness+2013,15.78129,7.4,4
43008,2360,saving+grace+2000,5.13955,6.3,3
422312,278,the+shawshank+redemption+1994,51.645403,8.5,5
257453,82549,toothless+1997,1.082052,5.2,4
154090,121942,barrier+1966,0.393275,6.7,3
56697,108712,i+remember+2005,0.362092,8.0,4
10569,149101,king+of+katoren+2012,0.36934,9.5,4
2151,30137,the+haunted+palace+1963,10.576153,6.4,3
372764,19976,the+exterminating+angels+2006,2.771957,4.8,4
125003,66584,le+party+1990,0.08533,7.5,4
206765,975,paths+of+glory+1957,8.548518,8.2,5
366230,402,basic+instinct+1992,16.628427,6.5,4
75802,14160,up+2009,19.330884,7.8,4
189891,16859,kikis+delivery+service+1989,12.220581,7.6,5
143615,813,airplane+1980,13.063203,7.1,3
396913,10631,all+of+me+1984,9.335812,6.4,3
85931,812,aladdin+1992,16.357419,7.4,3
179299,4348,pride++prejudice+2005,14.439083,7.8,4
217761,9806,the+incredibles+2004,22.220214,7.4,3
293879,497,the+green+mile+1999,19.96678,8.2,4
280797,2769,an+american+in+paris+1951,5.565203,6.9,4
351931,42152,from+the+life+of+the+marionettes+1980,1.351003,7.0,4
115824,242582,nightcrawler+2014,21.277073,7.6,4
15737,833,umberto+d.+1952,5.71023,8.0,4
32623,69499,naan+kadavul+2009,0.476025,7.5,3
9486,22166,fast+lane+2010,0.268346,4.2,3
98780,109445,frozen+2013,24.248243,7.3,4
246243,45138,machine+gun+mccain+1969,0.441622,7.3,3
204321,121879,a+late+quartet+2012,11.03656,6.6,4
232407,12233,oliver++company+1988,10.813579,6.5,2
100494,19222,parasomnia+2008,10.459653,4.8,4
167898,81684,the+gruffalos+child+2011,5.617157,6.4,4
403607,244956,basara+princess+goh+1992,0.644204,4.3,3
95792,671,harry+potter+and+the+philosophers+stone+2001,38.187238,7.5,5
254740,1651,mississippi+mermaid+1969,2.478512,6.7,4
162453,1930,the+amazing+spider-man+2012,31.102267,6.5,3
22252,11901,high+plains+drifter+1973,9.91087,7.4,5
49416,207933,stonehearst+asylum+2014,21.991755,6.6,4
154829,672,harry+potter+and+the+chamber+of+secrets+2002,29.741452,7.4,4
251607,1363,the+hi-lo+country+1998,6.971268,4.7,3
247168,840,close+encounters+of+the+third+kind+1977,10.610446,7.2,4
186770,625,the+killing+fields+1984,11.460364,7.5,4
376415,29455,winter+light+1963,4.338439,7.6,4
130864,23986,cremaster+3+2002,0.806208,6.8,4
336020,83230,trails+1978,0.040663,6.0,4
56037,191489,bill+burr+you+people+are+all+the+same+2012,1.658407,7.9,4
389,812,aladdin+1992,16.357419,7.4,4
251822,597,titanic+1997,26.88907,7.5,4
330275,15325,god+grew+tired+of+us+2007,1.369146,7.5,3
289960,22,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,47.326665,7.5,4
360378,229670,manrape+1978,0.563926,0.0,4
412343,199615,the+notebook+2013,3.485214,6.3,4
261809,578,jaws+1975,19.726114,7.5,3
114561,50001,lady+of+burlesque+1943,0.264695,5.0,4
214097,84324,the+super+cops+1974,0.204949,6.2,3
271214,389,12+angry+men+1957,16.503959,8.2,4
101155,11,star+wars+1977,42.149697,8.1,3
185691,13007,religulous+2008,9.045712,7.2,5
219411,31329,by+the+pricking+of+my+thumbs+2005,2.331788,5.6,4
435415,69578,what+have+they+done+to+your+daughters+1974,1.090186,7.1,4
389649,603,the+matrix+1999,33.366332,7.9,4
256764,14871,make+it+happen+2008,5.496293,5.4,4
355851,102651,maleficent+2014,19.467404,7.0,3
137426,65156,the+north+avenue+irregulars+1979,0.437256,5.5,4
397839,24804,black+dynamite+2009,10.92143,7.3,4
92674,900,bringing+up+baby+1938,6.60577,7.6,4
411451,11164,d2+the+mighty+ducks+1994,11.117131,5.8,4
367966,55420,another+earth+2011,8.957372,6.8,4
389754,346,seven+samurai+1954,15.01777,8.2,5
141111,26670,noises+off...+1992,4.179487,7.0,5
106528,103751,tll+pohjanthden+alla+ii+2010,0.555698,7.3,4
245283,29717,the+adventures+of+food+boy+2008,0.414522,5.6,4
404180,22774,valentino+the+last+emperor+2009,2.079739,6.6,3
396564,126421,seven+dollars+on+the+red+1966,1.800826,4.5,4
234039,585,monsters_+inc.+2001,26.419962,7.5,3
105474,32716,3+bad+men+1926,0.970037,7.3,3
15216,67866,guyana+tragedy+the+story+of+jim+jones+1980,0.206933,4.5,3
428675,17275,the+all+together+2007,0.420003,5.0,4
447391,12102,kramer+vs.+kramer+1979,9.741644,7.4,3
30371,194498,the+white+darkness+2002,0.143995,6.3,3
238382,597,titanic+1997,26.88907,7.5,4
441821,262500,insurgent+2015,27.887186,6.2,3
120236,39106,dragon+ball+z+bio-broly+1994,4.252,5.9,5
411671,1537,changing+lanes+2002,7.81862,5.9,4
355963,278,the+shawshank+redemption+1994,51.645403,8.5,4
371241,12162,the+hurt+locker+2008,9.403724,7.2,4
217831,67429,the+model+couple+1977,0.222456,4.1,3
353150,156022,the+equalizer+2014,17.618057,7.1,3
396111,121598,midnights+children+2012,8.00411,5.4,4
355057,128,princess+mononoke+1997,17.166725,8.2,4
343469,1731,helen+2009,1.97924,6.5,5
97690,41602,charlie+countryman+2013,9.609726,6.4,4
176898,9470,kung+fu+hustle+2004,8.636632,7.2,4
219941,129,spirited+away+2001,41.048867,8.3,4
183853,82079,sons+of+perdition+2010,0.193355,6.6,4
59304,23524,steep+2007,0.948353,4.5,3
389421,72784,the+loft+2014,14.443362,6.4,3
233759,23385,new+town+killers+2008,1.701395,5.9,4
362787,10112,the+aristocats+1970,9.834047,7.1,3
239680,52035,the+mystery+of+the+leaping+fish+1916,0.436214,6.5,4
345569,44559,carve+her+name+with+pride+1958,4.681055,5.4,4
237427,20325,swing+time+1936,6.507597,7.1,4
303619,205596,the+imitation+game+2014,31.59594,8.0,3
257585,22167,knightriders+1981,1.088614,6.5,4
